X,Y,ruta,parada,label,itinerario,objectid,linea
-8416851.08431708,694976.847249165,C3-006,Universidad de Medellín,Universidad de Medellín,C3-006 Las Violetas Morro - UDM - Villa Café,633,C3-006 Violetas - UDM - Villa Café
-8417137.32880904,694817.323895127,C3-006,Cra 88 con Cll 26,Cra 88 con Cll 26,C3-006 Las Violetas Morro - UDM - Villa Café,634,C3-006 Violetas - UDM - Villa Café
-8417135.09082428,694645.897025242,C3-006,Cll. 27 con Cra 89D,Cll. 27 con Cra 89D,C3-006 Las Violetas Morro - UDM - Villa Café,635,C3-006 Violetas - UDM - Villa Café
-8417316.5330257,694715.992988374,C3-006,Calle 28 con 89D,Calle 28 con 89D,C3-006 Las Violetas Morro - UDM - Villa Café,636,C3-006 Violetas - UDM - Villa Café
-8417183.86871678,694804.568549454,C3-006,Cll 28 con Cra. 89,Cll 28 con Cra. 89,C3-006 Las Violetas Morro - UDM - Villa Café,637,C3-006 Violetas - UDM - Villa Café
-8416843.9358358,694961.110991322,C3-006,Cra 87 con Cll 29A,Cra 87 con Cll 29A,C3-006 Las Violetas Morro - UDM - Villa Café,638,C3-006 Violetas - UDM - Villa Café
-8416843.42596191,694951.862308435,C3-005,Cra 87 con Cll 29A,Cra 87 con Cll 29A,C3-005 Aguas Frías,639,C3-005 Belén Aguas Frías - UDM
-8416843.42596191,694951.862308435,C3-005,Cra 87 con Cll 29A,Cra 87 con Cll 29A,C3-005 Colegio Mariana Orth - Universidad de Medellín,640,C3-005 Belén Aguas Frías - UDM
-8416843.42596191,694951.862308435,C3-005,Cra 87 con Cll 29A,Cra 87 con Cll 29A,C3-005 Universidad de Medellín,641,C3-005 Belén Aguas Frías - UDM
-8416843.9358358,694961.110991322,C3-006,Cra 87 con Cll 29A,Cra 87 con Cll 29A,C3-006 Las Violetas Morro - UDM - Villa Café,642,C3-006 Violetas - UDM - Villa Café
-8420310.47297996,693851.624347914,C3-004B,Cll 15 con Cra 136 - 157,Cll 15 con Cra 136 - 157,C3-004B Los Alpes - Buga,643,C3-004B Altavista - Buga
-8420313.76003822,693850.840661116,C3-004B,Cll 15 con Cra 136 - 157,Cll 15 con Cra 136 - 157,C3-004B Buga - Los Alpes,644,C3-004B Altavista - Buga
-8416378.29602194,694974.071788568,C3-004MD,Cra. 83 con Cll. 29A,Cra. 83 con Cll. 29A,C3-004MD Los Alpes - Mano de Dios,645,C3-004MD Mano de Dios - Los Alpes
-8416223.11196289,693230.676268678,C3-003RLC,Cra 79B con 4A Serranía,Cra 79B con 4A Serranía,C3-003RLC Belén - Los Cabos,646,C3-003RLC Los Cabos - La Serranía - Belén
-8416208.861144,693310.367828973,C3-003RLC,Cra 79B con Cll 4F,Cra 79B con Cll 4F,C3-003RLC Los Cabos - Belén,647,C3-003RLC Los Cabos - La Serranía - Belén
-8416223.11196289,693230.676268678,C3-003RLC,Cra 79B con 4A Serranía,Cra 79B con 4A Serranía,C3-003RLC Los Cabos - Belén,648,C3-003RLC Los Cabos - La Serranía - Belén
-8415384.63789457,694969.695845585,C3-004P,Cll 29 con Cra 76A,Cll 29 con Cra 76A,C3-004P La Perla,649,C3-004P La Perla - Altavista - Belén
-8415625.48430357,694751.257455751,C3-004P,Cll 28  Entre Cra 79A Y 78A,Cll 28  Entre Cra 79A Y 78A,C3-004P La Perla,650,C3-004P La Perla - Altavista - Belén
-8416022.35543273,694552.390035078,C3-004P,Cll 21 # 81-79,Cll 21 # 81-79,C3-004P La Perla,651,C3-004P La Perla - Altavista - Belén
-8416176.40980052,694365.528384,C3-004P,Cll 19-B # 81B-54,Cll 19-B # 81B-54,C3-004P La Perla,652,C3-004P La Perla - Altavista - Belén
-8416307.82960866,694261.41646849,C3-004P,Cll 19B  #  82 A 158,Cll 19B  #  82 A 158,C3-004P La Perla,653,C3-004P La Perla - Altavista - Belén
-8415975.43397041,694878.098999567,C3-004P,Av 80 con Cll 28,Av 80 con Cll 28,C3-004P Belén,654,C3-004P La Perla - Altavista - Belén
-8415384.63789457,694969.695845585,C3-004P,Cll 29 con Cra 76A,Cll 29 con Cra 76A,C3-004P Belén,655,C3-004P La Perla - Altavista - Belén
-8415222.70708714,692786.833896752,C3-001,Dg 75 B con Cll 1 sur,Dg 75 B con Cll 1 sur,C3-001 Aguacatala - Santa Gema,656,C3-001 Santa Gema - Aguacatala
-8415951.95155702,694609.977397047,C3-004P,Cra. 80 con Cll. 25,Cra. 80 con Cll. 25,C3-004P Belén,657,C3-004P La Perla - Altavista - Belén
-8409759.41701668,702824.703228232,C6-013,Cra 42C con Cll 111,Cra 42C con Cll 111,C6-013 Estación Tricentenario,658,C6-013 Popular N.1 - Estación Tricentenario
-8409822.44682495,702704.915720828,C6-013,Cra 42C con Cll 110A,Cra 42C con Cll 110A,C6-013 Estación Tricentenario,659,C6-013 Popular N.1 - Estación Tricentenario
-8409856.02295854,702614.387702256,C6-013,Cra 42C con Cll 108,Cra 42C con Cll 108,C6-013 Estación Tricentenario,660,C6-013 Popular N.1 - Estación Tricentenario
-8409913.79312232,702385.922729552,C6-013,Cra 42C con Cll 108A,Cra 42C con Cll 108A,C6-013 Estación Tricentenario,661,C6-013 Popular N.1 - Estación Tricentenario
-8409998.59224031,702276.508915775,C6-013,Cra 42C con Cll 107D,Cra 42C con Cll 107D,C6-013 Estación Tricentenario,662,C6-013 Popular N.1 - Estación Tricentenario
-8409950.35387152,702171.241583545,C6-013,Cra 42B con Cll 107,Cra 42B con Cll 107,C6-013 Estación Tricentenario,663,C6-013 Popular N.1 - Estación Tricentenario
-8410059.53585804,702115.663135853,C6-013,Cll 106 con Cra 42C,Cll 106 con Cra 42C,C6-013 Estación Tricentenario,664,C6-013 Popular N.1 - Estación Tricentenario
-8410138.0111389,702106.388561986,C6-013,Cra 43A con Cll 105A,Cra 43A con Cll 105A,C6-013 Estación Tricentenario,665,C6-013 Popular N.1 - Estación Tricentenario
-8410212.01056007,702021.246826824,C6-013,Cra 43A con Cll 104,Cra 43A con Cll 104,C6-013 Estación Tricentenario,666,C6-013 Popular N.1 - Estación Tricentenario
-8410448.84618271,702069.354212292,C6-013,Cra. 46A con Cll. 104,Cra. 46A con Cll. 104,C6-013 Estación Tricentenario,667,C6-013 Popular N.1 - Estación Tricentenario
-8410565.86580642,702150.001643099,C6-013,Cra. 48 con Cll. 104B,Cra. 48 con Cll. 104B,C6-013 Estación Tricentenario,668,C6-013 Popular N.1 - Estación Tricentenario
-8410600.11575861,702069.289043669,C6-013,Cra. 48 con Cll. 104,Cra. 48 con Cll. 104,C6-013 Estación Tricentenario,669,C6-013 Popular N.1 - Estación Tricentenario
-8410665.4808714,702166.47673456,C6-013,Cra. 48A con Cll. 104B,Cra. 48A con Cll. 104B,C6-013 Estación Tricentenario,670,C6-013 Popular N.1 - Estación Tricentenario
-8410756.92581606,702061.097972702,C6-013,Cr 49 con Cl 103B,Cr 49 con Cl 103B,C6-013 Estación Tricentenario,671,C6-013 Popular N.1 - Estación Tricentenario
-8410883.74062246,701696.877395742,C6-013,Cr 49 con Cl 98A,Cr 49 con Cl 98A,C6-013 Estación Tricentenario,672,C6-013 Popular N.1 - Estación Tricentenario
-8410984.75749633,701639.633955605,C6-013,Cll. 98 con Cra. 49B,Cll. 98 con Cra. 49B,C6-013 Estación Tricentenario,673,C6-013 Popular N.1 - Estación Tricentenario
-8411228.23123755,701718.602346264,C6-013,Cll 98 con Cra. 50AA,Cll 98 con Cra. 50AA,C6-013 Estación Tricentenario,674,C6-013 Popular N.1 - Estación Tricentenario
-8411604.35321569,701719.56699701,C6-013,Cra. 51 con Cll 97,Cra. 51 con Cll 97,C6-013 Estación Tricentenario,675,C6-013 Popular N.1 - Estación Tricentenario
-8411604.35321569,701719.56699701,C6-013,Cra. 51 con Cll 97,Cra. 51 con Cll 97,C6-013 Popular No.1,676,C6-013 Popular N.1 - Estación Tricentenario
-8411248.94872113,701743.999847505,C6-013,Cll 98 con Cra. 50AA,Cll 98 con Cra. 50AA,C6-013 Popular No.1,677,C6-013 Popular N.1 - Estación Tricentenario
-8410975.76740098,701629.116494589,C6-013,Cll. 98 con Cra. 49B,Cll. 98 con Cra. 49B,C6-013 Popular No.1,678,C6-013 Popular N.1 - Estación Tricentenario
-8410879.39775991,701695.852022521,C6-013,Cr 49 con Cl 98A,Cr 49 con Cl 98A,C6-013 Popular No.1,679,C6-013 Popular N.1 - Estación Tricentenario
-8410758.76258736,702045.740294948,C6-013,Cr 49 con Cl 103B,Cr 49 con Cl 103B,C6-013 Popular No.1,680,C6-013 Popular N.1 - Estación Tricentenario
-8410668.46616959,702166.920009103,C6-013,Cra. 48A con Cll. 104A,Cra. 48A con Cll. 104A,C6-013 Popular No.1,681,C6-013 Popular N.1 - Estación Tricentenario
-8410563.29282939,702149.024949078,C6-013,Cra 48 con Cll 104B,Cra 48 con Cll 104B,C6-013 Popular No.1,682,C6-013 Popular N.1 - Estación Tricentenario
-8410453.43097055,702056.24592761,C6-013,Cra. 46A con Cll. 104,Cra. 46A con Cll. 104,C6-013 Popular No.1,683,C6-013 Popular N.1 - Estación Tricentenario
-8410215.68414624,702008.871759843,C6-013,Cra 43A con Cll 104,Cra 43A con Cll 104,C6-013 Popular No.1,684,C6-013 Popular N.1 - Estación Tricentenario
-8410131.64084342,702102.97841955,C6-013,Cra 43A con Cll 105A,Cra 43A con Cll 105A,C6-013 Popular No.1,685,C6-013 Popular N.1 - Estación Tricentenario
-8410060.25506699,702112.701643392,C6-013,Cll 106 con Cra 42C,Cll 106 con Cra 42C,C6-013 Popular No.1,686,C6-013 Popular N.1 - Estación Tricentenario
-8409944.23090362,702154.444384914,C6-013,Cra 42B con Cll 107,Cra 42B con Cll 107,C6-013 Popular No.1,687,C6-013 Popular N.1 - Estación Tricentenario
-8409852.46253329,702359.160524093,C6-013,Cra 42B con Cll 108,Cra 42B con Cll 108,C6-013 Popular No.1,688,C6-013 Popular N.1 - Estación Tricentenario
-8409812.16935479,702541.686780885,C6-013,Cra 42B con Cll 109,Cra 42B con Cll 109,C6-013 Popular No.1,689,C6-013 Popular N.1 - Estación Tricentenario
-8409739.40693513,702701.756192591,C6-013,Cra 42B con Cll 110BB,Cra 42B con Cll 110BB,C6-013 Popular No.1,690,C6-013 Popular N.1 - Estación Tricentenario
-8409698.54857062,702871.003924876,C6-013,Cra 42B con Cll 101,Cra 42B con Cll 101,C6-013 Popular No.1,691,C6-013 Popular N.1 - Estación Tricentenario
-8409740.92300808,702884.341640171,C6-013,Cll 118 con Cra 42BB,Cll 118 con Cra 42BB,C6-013 Popular No.1,692,C6-013 Popular N.1 - Estación Tricentenario
-8410405.4708918,697187.353678688,C6-014,Cll 59A con Cra 32,Cll 59A con Cra 32,C6-014 Prado,693,C6-014 La Ladera - Prado
-8410627.53505509,697212.416104622,C6-014,Cll 59A con Cra 36,Cll 59A con Cra 36,C6-014 Prado,694,C6-014 La Ladera - Prado
-8410837.95403062,697275.363659061,C6-014,Cll 59A con Cra 38,Cll 59A con Cra 38,C6-014 Prado,695,C6-014 La Ladera - Prado
-8410766.6127769,697406.849857692,C6-014,Cra 39 con Cll 60,Cra 39 con Cll 60,C6-014 Prado,696,C6-014 La Ladera - Prado
-8410692.35089137,697516.222521126,C6-014,Cll 62 con Cra 39,Cll 62 con Cra 39,C6-014 Prado,697,C6-014 La Ladera - Prado
-8410851.1275702,697637.707276281,C6-014,Cll 62 con Cra 40,Cll 62 con Cra 40,C6-014 Prado,698,C6-014 La Ladera - Prado
-8410979.40902646,697727.597580023,C6-014,Cll 62 con Cra 42,Cll 62 con Cra 42,C6-014 Prado,699,C6-014 La Ladera - Prado
-8411186.84531716,697570.186555177,C6-014,Cra 43 con Cll 59-33,Cra 43 con Cll 59-33,C6-014 Prado,700,C6-014 La Ladera - Prado
-8411376.53868686,697516.25337594,C6-014,Cll 58 con Cra 45,Cll 58 con Cra 45,C6-014 Prado,701,C6-014 La Ladera - Prado
-8411515.42472924,697639.482291128,C6-014,Cll 58 con Cra 45D,Cll 58 con Cra 45D,C6-014 Prado,702,C6-014 La Ladera - Prado
-8411646.72430829,697731.923702743,C6-014,Cll 58 con Cra 48,Cll 58 con Cra 48,C6-014 Prado,703,C6-014 La Ladera - Prado
-8411947.98296794,697953.975637197,C6-014,Cra 51 con Cll 58,Cra 51 con Cll 58,C6-014 Prado,704,C6-014 La Ladera - Prado
-8411947.98296794,697953.975637197,C6-014,Cra 51 con Cll 58,Cra 51 con Cll 58,C6-014 La Ladera,705,C6-014 La Ladera - Prado
-8411628.02016102,698044.764989186,C6-014,Cll 61 con Cra 50,Cll 61 con Cra 50,C6-014 La Ladera,706,C6-014 La Ladera - Prado
-8411470.44265078,697947.548121877,C6-014,Cll 61 con Cra 48,Cll 61 con Cra 48,C6-014 La Ladera,707,C6-014 La Ladera - Prado
-8411297.58546736,697833.471396033,C6-014,Cll 61 con Cra 45D,Cll 61 con Cra 45D,C6-014 La Ladera,708,C6-014 La Ladera - Prado
-8411098.19608109,697862.348908514,C6-014,Cra 45 entre Cll 62 y 63,Cra 45 entre Cll 62 y 63,C6-014 La Ladera,709,C6-014 La Ladera - Prado
-8411005.70416653,697861.419560004,C6-014,Cll 63 con Cra 43,Cll 63 con Cra 43,C6-014 La Ladera,710,C6-014 La Ladera - Prado
-8410828.7620593,697732.114782568,C6-014,Cll 63 con Cra 40,Cll 63 con Cra 40,C6-014 La Ladera,711,C6-014 La Ladera - Prado
-8410863.64048875,697534.01780007,C6-014,Cra 40 con Cll 61,Cra 40 con Cll 61,C6-014 La Ladera,712,C6-014 La Ladera - Prado
-8410948.88429069,697410.232495978,C6-014,Cra 40 con Cll 59A,Cra 40 con Cll 59A,C6-014 La Ladera,713,C6-014 La Ladera - Prado
-8410871.64742281,697295.803174511,C6-014,Cll 59A con Cra 39,Cll 59A con Cra 39,C6-014 La Ladera,714,C6-014 La Ladera - Prado
-8410672.13947273,697208.003901187,C6-014,Cll 59A con Cra 36A,Cll 59A con Cra 36A,C6-014 La Ladera,715,C6-014 La Ladera - Prado
-8410405.4708918,697187.353678688,C6-014,Cll 59A con Cra 32,Cll 59A con Cra 32,C6-014 La Ladera,716,C6-014 La Ladera - Prado
-8409749.84744083,701576.130302072,C6-015A,Cra 37 con Cll 100,Cra 37 con Cll 100,C6-015A Estación Hospital,717,C6-015A Villa de Guadalupe - Estación Hospital
-8409789.57127128,701473.05234408,C6-015A,Cra. 37 con Cll. 99,Cra. 37 con Cll. 99,C6-015A Estación Hospital,718,C6-015A Villa de Guadalupe - Estación Hospital
-8409820.91186532,701302.984023642,C6-015A,Cra. 37 con Cll. 97,Cra. 37 con Cll. 97,C6-015A Estación Hospital,719,C6-015A Villa de Guadalupe - Estación Hospital
-8409923.59291895,701212.880101696,C6-015A,Cra. 38 con Cll. 95A,Cra. 38 con Cll. 95A,C6-015A Estación Hospital,720,C6-015A Villa de Guadalupe - Estación Hospital
-8410144.57588067,701306.068607945,C6-015A,Cll. 96 con Cra. 40,Cll. 96 con Cra. 40,C6-015A Estación Hospital,721,C6-015A Villa de Guadalupe - Estación Hospital
-8410182.93978915,701175.740511514,C6-015A,Cra 42 B con Cl 94,Cra 42 B con Cl 94,C6-015A Estación Hospital,722,C6-015A Villa de Guadalupe - Estación Hospital
-8410195.80203114,700932.546809427,C6-015A,Cra. 42B con Cll. 92,Cra. 42B con Cll. 92,C6-015A Estación Hospital,723,C6-015A Villa de Guadalupe - Estación Hospital
-8410199.40807507,700712.150354214,C6-015A,Cra. 42B con Cll. 91,Cra. 42B con Cll. 91,C6-015A Estación Hospital,724,C6-015A Villa de Guadalupe - Estación Hospital
-8410266.55312524,700458.718045421,C6-015A,Cra. 42B con Cll. 88,Cra. 42B con Cll. 88,C6-015A Estación Hospital,725,C6-015A Villa de Guadalupe - Estación Hospital
-8410442.36021481,700338.548925899,C6-015A,Cll 86 con Cra 44,Cll 86 con Cra 44,C6-015A Estación Hospital,726,C6-015A Villa de Guadalupe - Estación Hospital
-8410668.13543984,700240.858271178,C6-015A,Cra. 46 con Cll. 85,Cra. 46 con Cll. 85,C6-015A Estación Hospital,727,C6-015A Villa de Guadalupe - Estación Hospital
-8410709.78738257,700008.232389979,C6-015A,Cra. 46 con Cll. 83,Cra. 46 con Cll. 83,C6-015A Estación Hospital,728,C6-015A Villa de Guadalupe - Estación Hospital
-8410753.8491287,699749.894704111,C6-015A,Cra. 46 con Cll. 80,Cra. 46 con Cll. 80,C6-015A Estación Hospital,729,C6-015A Villa de Guadalupe - Estación Hospital
-8410776.59455985,699628.786382135,C6-015A,Cra. 46 con Cll 79,Cra. 46 con Cll 79,C6-015A Estación Hospital,730,C6-015A Villa de Guadalupe - Estación Hospital
-8410856.8660338,699197.373734053,C6-015A,Cra. 46 con Cll. 73,Cra. 46 con Cll. 73,C6-015A Estación Hospital,731,C6-015A Villa de Guadalupe - Estación Hospital
-8410900.10798367,698867.894228339,C6-015A,Cra. 47 con Cll. 70,Cra. 47 con Cll. 70,C6-015A Estación Hospital,732,C6-015A Villa de Guadalupe - Estación Hospital
-8411098.82700386,698807.27047988,C6-015A,Cll 69 con Cra 48A,Cll 69 con Cra 48A,C6-015A Estación Hospital,733,C6-015A Villa de Guadalupe - Estación Hospital
-8411388.13543677,698661.55118838,C6-015A,Cll 67 con Cra 50,Cll 67 con Cra 50,C6-015A Estación Hospital,734,C6-015A Villa de Guadalupe - Estación Hospital
-8411619.76611663,698825.004467707,C6-015A,Estación Hospital,Estación Hospital,C6-015A Estación Hospital,735,C6-015A Villa de Guadalupe - Estación Hospital
-8411619.76611663,698825.004467707,C6-015A,Estación Hospital,Estación Hospital,C6-015A Villa de Guadalupe,736,C6-015A Villa de Guadalupe - Estación Hospital
-8411407.34932697,698644.064822752,C6-015A,Cll 67 Cra 50,Cll 67 Cra 50,C6-015A Villa de Guadalupe,737,C6-015A Villa de Guadalupe - Estación Hospital
-8410935.77033558,698448.770654153,C6-015A,Cll 66 con Cra. 45,Cll 66 con Cra. 45,C6-015A Villa de Guadalupe,738,C6-015A Villa de Guadalupe - Estación Hospital
-8410692.49255521,698552.510584604,C6-015A,Cra. 44 con Cll. 66,Cra. 44 con Cll. 66,C6-015A Villa de Guadalupe,739,C6-015A Villa de Guadalupe - Estación Hospital
-8410636.83028485,698850.16725691,C6-015A,Cra. 44 con Cll. 70,Cra. 44 con Cll. 70,C6-015A Villa de Guadalupe,740,C6-015A Villa de Guadalupe - Estación Hospital
-8410605.09880775,699205.179319922,C6-015A,Cra. 44 con Cll. 74,Cra. 44 con Cll. 74,C6-015A Villa de Guadalupe,741,C6-015A Villa de Guadalupe - Estación Hospital
-8410555.61539338,699531.018194791,C6-015A,Cra. 44 con Cll. 78,Cra. 44 con Cll. 78,C6-015A Villa de Guadalupe,742,C6-015A Villa de Guadalupe - Estación Hospital
-8410501.47650572,699831.602512408,C6-015A,Cra. 44 con Cll. 81,Cra. 44 con Cll. 81,C6-015A Villa de Guadalupe,743,C6-015A Villa de Guadalupe - Estación Hospital
-8410400.42783499,700073.354166314,C6-015A,Cra. 43B con Cll. 84,Cra. 43B con Cll. 84,C6-015A Villa de Guadalupe,744,C6-015A Villa de Guadalupe - Estación Hospital
-8410327.46607853,700306.407461636,C6-015A,Cra. 43A con Cll. 85,Cra. 43A con Cll. 85,C6-015A Villa de Guadalupe,745,C6-015A Villa de Guadalupe - Estación Hospital
-8410263.31811824,700454.357806522,C6-015A,Cra 42B. con Cll. 87,Cra 42B. con Cll. 87,C6-015A Villa de Guadalupe,746,C6-015A Villa de Guadalupe - Estación Hospital
-8410202.19063921,700732.478918243,C6-015A,Cra. 42B con Cll. 91,Cra. 42B con Cll. 91,C6-015A Villa de Guadalupe,747,C6-015A Villa de Guadalupe - Estación Hospital
-8410191.89834541,700915.398561608,C6-015A,Cra. 42B con Cll. 92,Cra. 42B con Cll. 92,C6-015A Villa de Guadalupe,748,C6-015A Villa de Guadalupe - Estación Hospital
-8410179.5870284,701178.831725158,C6-015A,Cra. 42B con Cll. 94,Cra. 42B con Cll. 94,C6-015A Villa de Guadalupe,749,C6-015A Villa de Guadalupe - Estación Hospital
-8409979.61155437,701193.073045656,C6-015A,Cll. 95A con Cra. 38,Cll. 95A con Cra. 38,C6-015A Villa de Guadalupe,750,C6-015A Villa de Guadalupe - Estación Hospital
-8409844.21947734,701179.447239742,C6-015A,Cll 95A Cra 37,Cll 95A Cra 37,C6-015A Villa de Guadalupe,751,C6-015A Villa de Guadalupe - Estación Hospital
-8409727.69769441,701322.713246513,C6-015A,Cra 36. con Cll.96,Cra 36. con Cll.96,C6-015A Villa de Guadalupe,752,C6-015A Villa de Guadalupe - Estación Hospital
-8409660.52078275,701536.248163428,C6-015A,Cra 35 Cll 99,Cra 35 Cll 99,C6-015A Villa de Guadalupe,753,C6-015A Villa de Guadalupe - Estación Hospital
-8409749.84744083,701576.130302072,C6-015A,Cra 37 con Cll 100,Cra 37 con Cll 100,C6-015A Villa de Guadalupe,754,C6-015A Villa de Guadalupe - Estación Hospital
-8409714.54289343,702364.314328518,C6-016,Cra. 37 con Cl 108,Cra. 37 con Cl 108,C6-016 Estación Hospital,755,C6-016 Nuevo Horizonte - Estación Hospital
-8409718.30163237,702302.901936721,C6-016,Granizal Cra. 37 con Cl 107E,Granizal Cra. 37 con Cl 107E,C6-016 Estación Hospital,756,C6-016 Nuevo Horizonte - Estación Hospital
-8409731.22946947,702118.395615671,C6-016,Cr 37  con Cll 107A,Cr 37  con Cll 107A,C6-016 Estación Hospital,757,C6-016 Nuevo Horizonte - Estación Hospital
-8409726.29998655,701934.761934351,C6-016,Cr 37 con Cl 104,Cr 37 con Cl 104,C6-016 Estación Hospital,758,C6-016 Nuevo Horizonte - Estación Hospital
-8409628.70069113,701878.277355064,C6-016,Cra. 36B Cll. 103,Cra. 36B Cll. 103,C6-016 Estación Hospital,759,C6-016 Nuevo Horizonte - Estación Hospital
-8409506.24879625,701771.487128388,C6-016,Cra. 34 con Cll 102,Cra. 34 con Cll 102,C6-016 Estación Hospital,760,C6-016 Nuevo Horizonte - Estación Hospital
-8409546.05935866,701551.258858845,C6-016,Cra. 34 con Cll 100,Cra. 34 con Cll 100,C6-016 Estación Hospital,761,C6-016 Nuevo Horizonte - Estación Hospital
-8409540.08241973,701203.490139265,C6-016,Cra. 34 con Cll 95A,Cra. 34 con Cll 95A,C6-016 Estación Hospital,762,C6-016 Nuevo Horizonte - Estación Hospital
-8409719.41835249,700910.024578467,C6-016,Cra. 36 con Cll 92B,Cra. 36 con Cll 92B,C6-016 Estación Hospital,763,C6-016 Nuevo Horizonte - Estación Hospital
-8409676.53275399,700756.374916274,C6-016,Cra. 36 con Cll. 91,Cra. 36 con Cll. 91,C6-016 Estación Hospital,764,C6-016 Nuevo Horizonte - Estación Hospital
-8409743.59886842,700555.783170521,C6-016,Cra. 36 con Cll 87,Cra. 36 con Cll 87,C6-016 Estación Hospital,765,C6-016 Nuevo Horizonte - Estación Hospital
-8409943.81323375,700261.41842648,C6-016,Cra.39 con Cll 86,Cra.39 con Cll 86,C6-016 Estación Hospital,766,C6-016 Nuevo Horizonte - Estación Hospital
-8409911.11138678,699994.404415701,C6-016,Cra. 39 con Cll 84,Cra. 39 con Cll 84,C6-016 Estación Hospital,767,C6-016 Nuevo Horizonte - Estación Hospital
-8410036.3562808,699684.390596237,C6-016,Cra. 39 con Cll 81,Cra. 39 con Cll 81,C6-016 Estación Hospital,768,C6-016 Nuevo Horizonte - Estación Hospital
-8410068.60385126,699515.053928424,C6-016,Cra. 39 con Cll 79,Cra. 39 con Cll 79,C6-016 Estación Hospital,769,C6-016 Nuevo Horizonte - Estación Hospital
-8410094.17332217,699267.525299571,C6-016,Cra. 39 con Cll 75,Cra. 39 con Cll 75,C6-016 Estación Hospital,770,C6-016 Nuevo Horizonte - Estación Hospital
-8410318.73953958,698926.399291739,C6-016,Cra. 41 con Cll 71,Cra. 41 con Cll 71,C6-016 Estación Hospital,771,C6-016 Nuevo Horizonte - Estación Hospital
-8411360.98198419,698549.708345179,C6-016,Cll 66 Cr 49,Cll 66 Cr 49,C6-016 Estación Hospital,772,C6-016 Nuevo Horizonte - Estación Hospital
-8411697.01976704,698583.036790479,C6-016,Estación Hospital Cra. 51 con Cll. 66-89,Estación Hospital Cra. 51 con Cll. 66-89,C6-016 Estación Hospital,773,C6-016 Nuevo Horizonte - Estación Hospital
